"GID","Lat","Long","SiteCode","ToBufDist","DateDeployed","DateCollected","TrapStatus","FemaleAeaeg","MaleAeaeg","FemalesTested","FemaleAeaeg2","Female_wMel","Female_wMelPop","MalesTested","MaleAeaeg2","Male_wMel","Male_wMelPop"
30708,"-16.92417","145.76695","PP35",400.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",0,0,,,,,,,,
494,"-16.91929","145.76012","PP18",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",6,16,,,,,,,,
478,"-16.91868","145.76137","PP17",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",8,0,,,,,,,,
35611,"-16.92006","145.76126","PP16",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",1,0,,,,,,,,
35627,"-16.91646","145.75845","PP21",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",0,1,,,,,,,,
27260,"-16.92555","145.7653","PP39",400.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",2,0,,,,,,,,
27260,"-16.92555","145.7653","PP39",400.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",2,0,,,,,,,,
46175,"-16.91247","145.75655","PP37",400.00,28/11/2012 0:00:00,4/12/2012 0:00:00,"OK",7,3,,,,,,,,
31446,"-16.92464","145.76743","PP34",400.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",0,1,,,,,,,,
33100,"-16.9257","145.76833","PP33",9999.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",2,0,,,,,,,,
564,"-16.92397","145.7618","PP15",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",1,1,,,,,,,,
3543,"-16.92403","145.76397","PP32",100.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",2,0,,,,,,,,
651,"-16.92109","145.76342","PP06",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",15,3,,,,,,,,
47941,"-16.91456","145.75423","PP36",400.00,28/11/2012 0:00:00,4/12/2012 0:00:00,"Fail",0,0,,,,,,,,
623,"-16.92215","145.76311","PP31",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"Fail",0,0,,,,,,,,
47501,"-16.91546","145.76033","PP30",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",3,0,,,,,,,,
53343,"-16.91735","145.76202","PP29",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",28,42,,,,,,,,
55377,"-16.91715","145.76301","PP28",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",3,1,,,,,,,,
294,"-16.91476","145.75766","PP38",200.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"Fail",0,0,,,,,,,,
13424,"-16.91982","145.7657","PP02",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",15,13,,,,,,,,
23970,"-16.9205","145.7664","PP01",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",31,20,,,,,,,,
36629,"-16.92062","145.76477","PP03",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",4,2,,,,,,,,
26646,"-16.92096","145.76434","PP04",0.00,27/11/2012 0:00:00,5/12/2012 0:00:00,"OK",1,0,,,,,,,,
643,"-16.92186","145.76408","PP05",0.00,4/12/2012 0:00:00,,"Fail",,,,,,,,,,
6511,"-16.92036","145.76231","PP14",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",15,10,,,,,,,,
626,"-16.92237","145.7633","PP07",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",10,3,,,,,,,,
602,"-16.92344","145.76225","PP09",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",10,5,,,,,,,,
573,"-16.92339","145.76163","PP10",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",6,15,,,,,,,,
669,"-16.92164","145.76256","PP11",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"Fail",0,0,,,,,,,,
26687,"-16.92112","145.76051","PP12",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",10,3,,,,,,,,
12036,"-16.92137","145.76194","PP13",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",11,2,,,,,,,,
619,"-16.92303","145.76327","PP08",0.00,27/11/2012 0:00:00,4/12/2012 0:00:00,"OK",3,3,,,,,,,,
494,"-16.91929","145.76012","PP18",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",8,18,,,,,,,,
21693,"-16.91975","145.76381","PP27",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",6,4,,,,,,,,
67089,"-16.91863","145.76443","PP26",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",6,8,,,,,,,,
22950,"-16.91897","145.76313","PP25",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",11,6,,,,,,,,
47457,"-16.91626","145.76032","PP24",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",5,2,,,,,,,,
450,"-16.91655","145.75955","PP23",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",6,0,,,,,,,,
427,"-16.91646","145.75903","PP22",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",4,1,,,,,,,,
35627,"-16.91646","145.75845","PP21",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",0,0,,,,,,,,
35611,"-16.92006","145.76126","PP16",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",1,0,,,,,,,,
507,"-16.91866","145.75994","PP19",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",2,0,,,,,,,,
478,"-16.91868","145.76137","PP17",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",11,0,,,,,,,,
55377,"-16.91715","145.76301","PP28",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",3,1,,,,,,,,
284,"-16.91549","145.7571","PP38-1",100.00,7/12/2012 0:00:00,11/12/2012 0:00:00,"OK",1,0,,,,,,,,
435,"-16.91749","145.75932","PP20-1",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",6,5,,,,,,,,
53343,"-16.91735","145.76202","PP29",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",11,3,,,,,,,,
47501,"-16.91546","145.76033","PP30",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",1,0,,,,,,,,
623,"-16.92215","145.76311","PP31",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",4,4,,,,,,,,
3543,"-16.92403","145.76397","PP32",100.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"Fail",3,1,,,,,,,,
33100,"-16.9257","145.76833","PP33",9999.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",1,1,,,,,,,,
564,"-16.92397","145.7618","PP15",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"Fail",0,0,,,,,,,,
46175,"-16.91247","145.75655","PP37",400.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",6,1,,,,,,,,
31446,"-16.92464","145.76743","PP34",400.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",3,3,,,,,,,,
27260,"-16.92555","145.7653","PP39",400.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",2,0,,,,,,,,
27260,"-16.92555","145.7653","PP39",400.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",2,0,,,,,,,,
37898,"-16.92593","145.76614","PP40",500.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",6,9,,,,,,,,
35549,"-16.92286","145.76647","PP41",200.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",1,0,,,,,,,,
50486,"-16.91367","145.75371","PP42",500.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",2,0,,,,,,,,
900024,"-16.91154","145.75573","PP43",9999.00,28/11/2012 0:00:00,11/12/2012 0:00:00,"OK",33,35,,,,,,,,
30708,"-16.92417","145.76695","PP35",400.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",1,0,,,,,,,,
36629,"-16.92062","145.76477","PP03",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",3,0,,,,,,,,
47941,"-16.91456","145.75423","PP36",400.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",2,1,,,,,,,,
6511,"-16.92036","145.76231","PP14",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",26,24,,,,,,,,
13424,"-16.91982","145.7657","PP02",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",20,4,,,,,,,,
26646,"-16.92096","145.76434","PP04",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",0,0,,,,,,,,
643,"-16.92186","145.76408","PP05",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",13,6,,,,,,,,
651,"-16.92109","145.76342","PP06",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",3,1,,,,,,,,
26687,"-16.92112","145.76051","PP12",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"Fail",7,9,,,,,,,,
619,"-16.92303","145.76327","PP08",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",5,1,,,,,,,,
602,"-16.92344","145.76225","PP09",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",5,5,,,,,,,,
573,"-16.92339","145.76163","PP10",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",10,1,,,,,,,,
23463,"-16.91717","145.76106","PP11-1",0.00,,,"Fail",,,,,,,,,,
626,"-16.92237","145.7633","PP07",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",2,1,,,,,,,,
23970,"-16.9205","145.7664","PP01",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",35,37,,,,,,,,
12036,"-16.92137","145.76194","PP13",0.00,4/12/2012 0:00:00,11/12/2012 0:00:00,"OK",3,2,,,,,,,,
37898,"-16.92593","145.76614","PP40",500.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",10,8,,,,,,,,
35549,"-16.92286","145.76647","PP41",200.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",1,1,,,,,,,,
50486,"-16.91367","145.75371","PP42",500.00,11/12/2012 0:00:00,19/12/2012 0:00:00,"OK",3,0,,,,,,,,
900024,"-16.91154","145.75573","PP43",9999.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",41,40,,,,,,,,
55377,"-16.91715","145.76301","PP28",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",1,0,,,,,,,,
21693,"-16.91975","145.76381","PP27",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",6,14,,,,,,,,
27260,"-16.92555","145.7653","PP39",400.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",1,0,,,,,,,,
3543,"-16.92403","145.76397","PP32",100.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",4,3,,,,,,,,
651,"-16.92109","145.76342","PP06",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",2,1,,,,,,,,
27260,"-16.92555","145.7653","PP39",400.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",1,0,,,,,,,,
284,"-16.91549","145.7571","PP38-1",100.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",1,0,,,,,,,,
46175,"-16.91247","145.75655","PP37",400.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",5,2,,,,,,,,
47941,"-16.91456","145.75423","PP36",400.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",1,2,,,,,,,,
30708,"-16.92417","145.76695","PP35",400.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",0,0,,,,,,,,
67089,"-16.91863","145.76443","PP26",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",6,1,,,,,,,,
33100,"-16.9257","145.76833","PP33",9999.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",4,0,,,,,,,,
26646,"-16.92096","145.76434","PP04",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",0,0,,,,,,,,
623,"-16.92215","145.76311","PP31",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",4,6,,,,,,,,
47501,"-16.91546","145.76033","PP30",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",6,1,,,,,,,,
53343,"-16.91735","145.76202","PP29",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",8,1,,,,,,,,
31446,"-16.92464","145.76743","PP34",400.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",1,0,,,,,,,,
507,"-16.91866","145.75994","PP19",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",4,1,,,,,,,,
602,"-16.92344","145.76225","PP09",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",0,9,,,,,,,,
573,"-16.92339","145.76163","PP10",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",3,1,,,,,,,,
23463,"-16.91717","145.76106","PP11-1",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",5,0,,,,,,,,
26687,"-16.92112","145.76051","PP12",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",6,4,,,,,,,,
12036,"-16.92137","145.76194","PP13",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",2,2,,,,,,,,
6511,"-16.92036","145.76231","PP14",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",10,12,,,,,,,,
44074,"-16.92359","145.76091","PP15-1",0.00,18/12/2012 0:00:00,,"Fail",,,,,,,,,,
619,"-16.92303","145.76327","PP08",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",3,4,,,,,,,,
35611,"-16.92006","145.76126","PP16",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",0,1,,,,,,,,
35627,"-16.91646","145.75845","PP21",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",1,0,,,,,,,,
494,"-16.91929","145.76012","PP18",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",6,9,,,,,,,,
22950,"-16.91897","145.76313","PP25",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",20,4,,,,,,,,
435,"-16.91749","145.75932","PP20-1",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",13,11,,,,,,,,
13424,"-16.91982","145.7657","PP02",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",23,16,,,,,,,,
36629,"-16.92062","145.76477","PP03",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",0,0,,,,,,,,
23970,"-16.9205","145.7664","PP01",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",31,14,,,,,,,,
643,"-16.92186","145.76408","PP05",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",8,1,,,,,,,,
427,"-16.91646","145.75903","PP22",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",2,0,,,,,,,,
450,"-16.91655","145.75955","PP23",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"Fail",5,1,,,,,,,,
47457,"-16.91626","145.76032","PP24",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",,,,,,,,,,
626,"-16.92237","145.7633","PP07",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",5,6,,,,,,,,
478,"-16.91868","145.76137","PP17",0.00,11/12/2012 0:00:00,18/12/2012 0:00:00,"OK",4,0,,,,,,,,
301,"-16.91508","145.75701","MA05",200.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",3,2,,,,,,,,
47501,"-16.91546","145.76033","PP30",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",7,0,,,,,,,,
27260,"-16.92555","145.7653","PP39",400.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",0,0,,,,,,,,
284,"-16.91549","145.7571","PP38-1",100.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",4,1,,,,,,,,
46175,"-16.91247","145.75655","PP37",400.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",19,5,,,,,,,,
47941,"-16.91456","145.75423","PP36",400.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",5,1,,,,,,,,
30708,"-16.92417","145.76695","PP35",400.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",1,0,,,,,,,,
507,"-16.91866","145.75994","PP19",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",8,6,,,,,,,,
31446,"-16.92464","145.76743","PP34",400.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",4,5,,,,,,,,
33100,"-16.9257","145.76833","PP33",9999.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",2,0,,,,,,,,
271,"-16.91596","145.75621","MA11",200.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",3,3,,,,,,,,
623,"-16.92215","145.76311","PP31",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",10,7,,,,,,,,
287,"-16.91593","145.75719","MA06",100.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",7,3,,,,,,,,
53343,"-16.91735","145.76202","PP29",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",3,4,,,,,,,,
27260,"-16.92555","145.7653","PP39",400.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",0,0,,,,,,,,
37898,"-16.92593","145.76614","PP40",500.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",20,6,,,,,,,,
35549,"-16.92286","145.76647","PP41",200.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",7,3,,,,,,,,
26103,"-16.9145","145.75292","PP42-1",9999.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",3,0,,,,,,,,
900024,"-16.91154","145.75573","PP43",9999.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",121,157,,,,,,,,
900029,"-16.91801","145.76245","PP44",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",19,13,,,,,,,,
303,"-16.91372","145.75578","MA01",400.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",18,6,,,,,,,,
309,"-16.91449","145.75675","MA03",200.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",7,1,,,,,,,,
3543,"-16.92403","145.76397","PP32",100.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",10,8,,,,,,,,
13424,"-16.91982","145.7657","PP02",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",27,1,,,,,,,,
44074,"-16.92359","145.76091","PP15-1",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",2,0,,,,,,,,
35611,"-16.92006","145.76126","PP16",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",3,1,,,,,,,,
6511,"-16.92036","145.76231","PP14",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",25,27,,,,,,,,
12036,"-16.92137","145.76194","PP13",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",13,6,,,,,,,,
26687,"-16.92112","145.76051","PP12",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",2,2,,,,,,,,
23463,"-16.91717","145.76106","PP11-1",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",10,4,,,,,,,,
573,"-16.92339","145.76163","PP10",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",8,9,,,,,,,,
602,"-16.92344","145.76225","PP09",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",11,7,,,,,,,,
619,"-16.92303","145.76327","PP08",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",6,1,,,,,,,,
626,"-16.92237","145.7633","PP07",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",7,6,,,,,,,,
651,"-16.92109","145.76342","PP06",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",4,4,,,,,,,,
643,"-16.92186","145.76408","PP05",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",17,14,,,,,,,,
35627,"-16.91646","145.75845","PP21",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",1,0,,,,,,,,
36629,"-16.92062","145.76477","PP03",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"Fail",0,0,,,,,,,,
240,"-16.9154","145.7549","MA15",300.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",1,0,,,,,,,,
23970,"-16.9205","145.7664","PP01",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",4,0,,,,,,,,
478,"-16.91868","145.76137","PP17",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",12,0,,,,,,,,
494,"-16.91929","145.76012","PP18",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",22,38,,,,,,,,
435,"-16.91749","145.75932","PP20-1",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",27,20,,,,,,,,
427,"-16.91646","145.75903","PP22",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",4,2,,,,,,,,
450,"-16.91655","145.75955","PP23",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"Fail",0,0,,,,,,,,
47457,"-16.91626","145.76032","PP24",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",7,0,,,,,,,,
22950,"-16.91897","145.76313","PP25",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",47,7,,,,,,,,
67089,"-16.91863","145.76443","PP26",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",30,9,,,,,,,,
21693,"-16.91975","145.76381","PP27",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",16,4,,,,,,,,
55377,"-16.91715","145.76301","PP28",0.00,18/12/2012 0:00:00,2/1/2013 0:00:00,"OK",2,0,,,,,,,,
26646,"-16.92096","145.76434","PP04",0.00,18/12/2012 0:00:00,,"Fail",,,,,,,,,,
303,"-16.91372","145.75578","MA01",400.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",9,2,9,9,0,0,2,2,0,0
427,"-16.91646","145.75903","PP22",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",3,1,3,3,0,0,1,1,0,0
900024,"-16.91154","145.75573","PP43",9999.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"Fail",,,,,,,,,,
573,"-16.92339","145.76163","PP10",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",1,1,1,1,0,0,1,1,0,0
602,"-16.92344","145.76225","PP09",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",2,0,2,2,0,0,,,,
619,"-16.92303","145.76327","PP08",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",5,7,5,5,0,0,7,7,0,0
626,"-16.92237","145.7633","PP07",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",2,1,2,2,0,0,1,1,0,0
651,"-16.92109","145.76342","PP06",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",2,0,2,2,0,0,,,,
643,"-16.92186","145.76408","PP05",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",8,5,8,8,0,0,5,5,0,0
26646,"-16.92096","145.76434","PP04",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",2,0,2,2,0,0,,,,
36629,"-16.92062","145.76477","PP03",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",5,0,5,5,0,0,,,,
13424,"-16.91982","145.7657","PP02",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
240,"-16.9154","145.7549","MA15",300.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",0,0,,,,,,,,
450,"-16.91655","145.75955","PP23",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",5,1,5,5,0,0,1,1,0,0
271,"-16.91596","145.75621","MA11",200.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",2,1,2,2,0,0,1,1,0,0
35627,"-16.91646","145.75845","PP21",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",0,0,,,,,,,,
435,"-16.91749","145.75932","PP20-1",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",8,10,8,8,0,0,10,10,0,0
507,"-16.91866","145.75994","PP19",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",7,4,7,7,0,0,4,4,0,0
494,"-16.91929","145.76012","PP18",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",7,15,7,7,0,0,15,15,0,0
478,"-16.91868","145.76137","PP17",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",3,2,3,3,0,0,2,2,0,0
35611,"-16.92006","145.76126","PP16",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",0,0,,,,,,,,
44074,"-16.92359","145.76091","PP15-1",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
6511,"-16.92036","145.76231","PP14",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",9,11,9,9,0,0,11,11,0,0
12036,"-16.92137","145.76194","PP13",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",6,2,6,6,0,0,2,2,0,0
26687,"-16.92112","145.76051","PP12",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",26,9,6,6,0,0,5,5,0,0
23970,"-16.9205","145.7664","PP01",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",13,0,13,13,0,0,,,,
47941,"-16.91456","145.75423","PP36",400.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",4,0,4,4,0,0,,,,
22950,"-16.91897","145.76313","PP25",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",10,5,10,10,0,0,5,5,0,0
67089,"-16.91863","145.76443","PP26",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",20,11,20,20,0,0,11,11,0,0
21693,"-16.91975","145.76381","PP27",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",5,0,5,5,0,0,,,,
55377,"-16.91715","145.76301","PP28",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
53343,"-16.91735","145.76202","PP29",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",20,29,21,21,0,0,29,29,0,0
47501,"-16.91546","145.76033","PP30",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
623,"-16.92215","145.76311","PP31",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",4,2,4,4,0,0,2,2,0,0
3543,"-16.92403","145.76397","PP32",100.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",6,9,6,6,0,0,9,9,0,0
33100,"-16.9257","145.76833","PP33",9999.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",2,0,2,2,0,0,,,,
23463,"-16.91717","145.76106","PP11-1",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",3,2,3,3,0,0,2,2,0,0
30708,"-16.92417","145.76695","PP35",400.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",0,0,,,,,,,,
47457,"-16.91626","145.76032","PP24",0.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",2,0,2,2,0,0,,,,
46175,"-16.91247","145.75655","PP37",400.00,2/1/2013 0:00:00,8/1/2013 0:00:00,"OK",3,2,3,3,0,0,2,2,0,0
